action,project_id,file_ext,file_size,file_name,rel_path,reason,existing_ids,job_id
missing,GVF,.pdf,14740794,WGS-PS-ARC-0070-R08-Cove perimeter design.pdf,1. GEMSWELL VENTURES/6. Wavegarden/5. Cove Perimeter Deign/WGS-PS-ARC-0070-R08-Cove perimeter design.pdf,no source_hash or title/project match; enqueued,,b21ce0eb-b60f-4bc2-9a05-57b18187d1b7
duplicate_in_batch,GVF,.pdf,1375922,211013 Surf Park Case Studies.pdf,1. GEMSWELL VENTURES/6. Wavegarden/6. Surf Park Case Studies/211013 Surf Park Case Studies.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/14. M&A/5. Lauro Golf/211013 Surf Park Case Studies.pdf,d1edc9bd-51a2-4ed9-b144-66e8c290630f,
legacy_title_match,GVF,.pdf,5654878,MAD_Alternativas orillas.pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/MAD_Alternativas orillas.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,6bcacfb7-e456-419d-863e-6d26ac2343bf,
legacy_title_match,GVF,.pdf,1499576,MAD-DR-ARC-0213- Side beach change.pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/MAD-DR-ARC-0213- Side beach change.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,71f3908a-4b1b-452d-8cd7-8484908bb23e,
legacy_title_match,GVF,.pdf,2770841,MAD-PS-ARC- Revision de reduccion playa 20240603.pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/MAD-PS-ARC- Revision de reduccion playa 20240603.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,c7af20a6-8664-4474-87b8-31799cecb236,
legacy_title_match,GVF,.pdf,9267103,MAD-PS-ARC- Revision de temas pendientes 20240524.pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/MAD-PS-ARC- Revision de temas pendientes 20240524.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1eee77a0-3faa-4b29-9728-f782577dcbdb;2806d740-779e-4275-8774-97ea40b09b32,
legacy_title_match,GVF,.pdf,745943,MAD-PS-ARC- Revision de temas pendientes 20240612 (2).pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/MAD-PS-ARC- Revision de temas pendientes 20240612 (2).pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,7cde8dc6-663b-40a4-b5cc-85473fe2789e,
legacy_title_match,GVF,.pdf,7662470,MAD-PS-ARC- Revision de temas pendientes 20240627.pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/MAD-PS-ARC- Revision de temas pendientes 20240627.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,d84e17a4-45e5-4f62-ad68-45da09787843;e216451d-3204-45d2-8a85-d9bcf4cb3385,
legacy_title_match,GVF,.pdf,8741242,MAD-PS-ARC-Detalles playa - Preliminar 20240919.pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/MAD-PS-ARC-Detalles playa - Preliminar 20240919.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,4394e2ab-161b-4b0c-a521-c662e7dcdff8,
legacy_title_match,GVF,.pdf,1942471,WGS-PS-ARC-0067-R00-Lifeguard Services.pdf,1. GEMSWELL VENTURES/6. Wavegarden/7. Revisión de temas pendientes/WGS-PS-ARC-0067-R00-Lifeguard Services.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1e87e4c6-197d-408c-ab6d-349a93c8d892;62d500c8-ba41-4734-8878-86a2f5c0ae9e,
legacy_title_match,GVF,.xlsx,37128,20250514_Calendario y horario apertura laguna.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/20250514_Calendario y horario apertura laguna.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,29c907ba-020d-4daa-b6d4-2f2e69b64ce5,
legacy_title_match,GVF,.xlsx,20804,20250514_Material para la surf academy_rev2.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/20250514_Material para la surf academy_rev2.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,a3f1dbff-5b08-46a7-8fc4-e21317317cb7,
legacy_title_match,GVF,.pdf,3440711,A-2-03_MOD_croquis_250227-MOD 2_AMPL.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/A-2-03_MOD_croquis_250227-MOD 2_AMPL.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1136b944-74cc-4cdb-a4d8-356b79dee07e;e2f5d5f1-2ec8-4d8a-a284-b72bcaba2426,
legacy_title_match,GVF,.xlsx,119812,CALCULADORA TABLAS MAD.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/CALCULADORA TABLAS MAD.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,8ef8c1ed-6b18-4215-ac9f-91db68144581,
legacy_title_match,GVF,.xlsx,122501,CALCULADORA TRAJES MAD.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/CALCULADORA TRAJES MAD.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,d3275ad9-80b0-4313-b3af-5598123b2132,
missing,GVF,.txt,891,Calculo de neoprenos GS.txt,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/Calculo de neoprenos GS.txt,no source_hash or title/project match; enqueued,,713dc4c8-3ef7-4384-9a87-156c4c9b90b8
missing,GVF,.txt,517,Cálculo de tablas + leash.txt,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/Cálculo de tablas + leash.txt,no source_hash or title/project match,,
legacy_title_match,GVF,.docx,21003,HORARIOS GEMSWELL.docx,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/HORARIOS GEMSWELL.docx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,0f9ebd9f-3ead-48ec-bf80-0ae3f59d85c7,
legacy_title_match,GVF,.pdf,6400692,MAD-PS-ARC- DECALOGO PLAYA 20251008.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/MAD-PS-ARC- DECALOGO PLAYA 20251008.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1771127a-e273-4ce0-ab1e-97a51900d120,
legacy_title_match,GVF,.pdf,18339611,MAD-PS-ARC-Repaso de Operacion y circulaciones 20241004 (1).pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/MAD-PS-ARC-Repaso de Operacion y circulaciones 20241004 (1).pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,6b7a43de-f83a-4599-82ba-abe95616c568,
duplicate_in_batch,GVF,.pdf,18339611,MAD-PS-ARC-Repaso de Operacion y circulaciones 20241004.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/MAD-PS-ARC-Repaso de Operacion y circulaciones 20241004.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/MAD-PS-ARC-Repaso de Operacion y circulaciones 20241004 (1).pdf,6b7a43de-f83a-4599-82ba-abe95616c568,
missing,GVF,.pdf,22475583,Niveles de grados en surf.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/Niveles de grados en surf.pdf,no source_hash or title/project match; enqueued,,e18baa6d-f160-48c8-83a8-00ba663769f1
missing,GVF,.pdf,187749,PLANTA SOBRE RASANTE ESQUEMA.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/PLANTA SOBRE RASANTE ESQUEMA.pdf,no source_hash or title/project match; enqueued,,059183dd-5a4d-46d4-83b1-7d93da31bf6d
duplicate_in_batch,MAD,.pdf,650951,Presentación del programa de Salvamento y Surf Gemswell-Madrid.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/Presentación del programa de Salvamento y Surf Gemswell-Madrid.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/13. MARKETING/5. PROGRAMAS SURF/Presentación del programa de Salvamento y Surf Gemswell-Madrid.pdf,,
missing,GVF,.pdf,12446780,RA_GEMSWELL_R09.1.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/RA_GEMSWELL_R09.1.pdf,no source_hash or title/project match; enqueued,,d472043d-78ec-4f4f-8091-a9de47d6d0cf
duplicate_in_batch,GVF,.pdf,12453031,RA_GEMSWELL_R09.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/RA_GEMSWELL_R09.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/RA_GEMSWELL_R09.pdf,1db7db57-2b60-4d9f-9dcb-80feffe767bf;264d2118-f237-4e64-97a8-21bcc56bc913,
missing,GVF,.pdf,6437913,surf.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/surf.pdf,no source_hash or title/project match; enqueued,,6cfab05a-5295-4e43-b842-7c0393d6ee68
legacy_title_match,GVF,.pdf,1141593,WG Surf Ops 230808 PE-OPE-0003-R02 Repair Room & Surfboard Management.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/WG Surf Ops 230808 PE-OPE-0003-R02 Repair Room & Surfboard Management.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,7a170fe8-5e52-4d0a-9b2c-0bf73a6d9af0,
legacy_title_match,GVF,.docx,81221,WG Surf Ops 240130 OPS- Niveles WA Academy.es.docx,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/WG Surf Ops 240130 OPS- Niveles WA Academy.es.docx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,3d4ff68f-7bbc-4356-b3b8-5960d39f6276;22173be4-7e89-40ce-8dbf-ae81b2e4400b,
legacy_title_match,GVF,.pdf,2635699,WG Surf Ops 240222 PE-OPE-0002-R02_Drying room and wetsuit management.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/WG Surf Ops 240222 PE-OPE-0002-R02_Drying room and wetsuit management.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,25b90b49-df73-4291-8b98-ad061c001e94;eb1aeee5-d533-403b-b07a-1dd7f17d64ba,
legacy_title_match,GVF,.pdf,727032,WGS-PS-PM0-R01 Servicios tecnológios de consultoría.pdf,1. GEMSWELL VENTURES/6. Wavegarden/8. Operaciones/WGS-PS-PM0-R01 Servicios tecnológios de consultoría.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,bb38beed-b5c2-4d3d-8a9e-826918696b6b,
missing,GVF,.pdf,78614,[ENCRYPTED] message.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/[ENCRYPTED] message.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,637631,[ENCRYPTED] TB-2024-F0001 MAD3- Tercer hito + Extensión de Cubierta.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/[ENCRYPTED] TB-2024-F0001 MAD3- Tercer hito + Extensión de Cubierta.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,252839,"FacturaWG-4th paym-1,02M€.pdf","1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/FacturaWG-4th paym-1,02M€.pdf",no source_hash or title/project match,,
missing,GVF,.pdf,4165,Justificante pago Wavegarden 500k€ 231224.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Justificante pago Wavegarden 500k€ 231224.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,4174,Justificante Wavegarden.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Justificante Wavegarden.pdf,no source_hash or title/project match; enqueued,,db18a57a-59c5-4cda-bb3b-f47117b39a26
missing,GVF,.pdf,212805,Pago urgente - WG 0.8M€ Oct JVA frimado.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago urgente - WG 0.8M€ Oct JVA frimado.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,191142,Pago urgente - WG 0.8M€ Oct.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago urgente - WG 0.8M€ Oct.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,176970,Pago urgente - WG 4º pago del 3r pago_Oct signed .pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago urgente - WG 4º pago del 3r pago_Oct signed .pdf,no source_hash or title/project match,,
unsupported,GVF,.txt,163,Pago urgente - WG 4º pago del 3r pago_Oct signed_JVA.pdf_Error.txt,__1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago urgente - WG 4º pago del 3r pago_Oct signed_JVA.pdf_Error.txt,"parser/export error sidecar, not a source document",,
missing,GVF,.pdf,95908,Pago urgente - WG 4º pago del 3r pago_Oct.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago urgente - WG 4º pago del 3r pago_Oct.pdf,no source_hash or title/project match,,
missing,GVF,.xlsx,21430,Pago urgente - WG 4º pago del 3r pago_Oct.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago urgente - WG 4º pago del 3r pago_Oct.xlsx,no source_hash or title/project match,,
missing,GVF,.pdf,195521,Pago Urgente WG firmado.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago Urgente WG firmado.pdf,no source_hash or title/project match; enqueued,,83a33251-7a0a-4df7-a9aa-413208d568b1
missing,GVF,.pdf,173846,Pago Urgente WG.pdf,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago Urgente WG.pdf,no source_hash or title/project match; enqueued,,874020ca-8b9b-4dfc-b634-ab386d6190ce
missing,GVF,.xlsx,21461,Pago Urgente WG.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/9. Facturas/Pago Urgente WG.xlsx,no source_hash or title/project match; enqueued,,55488a57-e856-41ac-b554-9795c67e8a64
missing,GVF,.pptx,40847675,ANTEPROYECTO GEMSWELL - REVISADO (1).pptx,1. GEMSWELL VENTURES/7. Diseño/1. Mood boards iniciales/ANTEPROYECTO GEMSWELL - REVISADO (1).pptx,no source_hash or title/project match; enqueued,,bb0fcfb4-61ad-41b7-a5bc-21a1f42009f3
too_large,GVF,.pdf,242730529,MOOD- LOS VIAJES DE MIKE.pdf,1. GEMSWELL VENTURES/7. Diseño/1. Mood boards iniciales/MOOD- LOS VIAJES DE MIKE.pdf,over 52428800 byte ingest job limit,,
unsupported,MAD,.dwg,1592023,DS04-WAVE GARDEN EDIFICIO-XREF.dwg,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/DS04-WAVE GARDEN EDIFICIO-XREF.dwg,unsupported extension .dwg,,
missing,MAD,.pdf,150932,20231227 - AP - WG - SUPERFICIES PARCELA 2.pdf,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/20231227 - AP - WG - SUPERFICIES PARCELA 2.pdf,no source_hash or title/project match; enqueued,,5781b847-b81d-4dc7-bdf9-5f05a7146687
missing,MAD,.pdf,107565,20231227 - AP - WG - SUPERFICIES PARCELA.pdf,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/20231227 - AP - WG - SUPERFICIES PARCELA.pdf,no source_hash or title/project match; enqueued,,dab2805c-723c-4b05-ae08-1effad2cb658
unsupported,MAD,.zip,132326268,231222_RENDERS METROPOLITAN LEISURE CITY BY DNA_MADRID.zip,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/231222_RENDERS METROPOLITAN LEISURE CITY BY DNA_MADRID.zip,unsupported extension .zip,,
unsupported,MAD,.zip,1107890636,231222_VIDEO METROPOLITAN LEISURE CITY BY DNA_MADRID.zip,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/231222_VIDEO METROPOLITAN LEISURE CITY BY DNA_MADRID.zip,unsupported extension .zip,,
missing,MAD,.pdf,4434593,DS04 - AP - WG - DISTRIBUCIONES - 20231205 (1).pdf,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/DS04 - AP - WG - DISTRIBUCIONES - 20231205 (1).pdf,no source_hash or title/project match; enqueued,,559372d4-bcf9-449c-b105-8db4b5580536
missing,MAD,.pdf,677824,DS04 - AP - WG - SUPERFICIES - 20231205 (1).pdf,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/DS04 - AP - WG - SUPERFICIES - 20231205 (1).pdf,no source_hash or title/project match; enqueued,,417cb47c-f0ca-4bf4-b1da-cb039925dd4c
unsupported,MAD,.dwg,1576207,DS04-WAVE GARDEN EDIFICIO-XREF.dwg,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/DS04-WAVE GARDEN EDIFICIO-XREF.dwg,unsupported extension .dwg,,
missing,MAD,.pdf,8885275,MAD-PS-ARC-ANTEPROYECTO PLAYA MADRID (4).pdf,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/221223/MAD-PS-ARC-ANTEPROYECTO PLAYA MADRID (4).pdf,no source_hash or title/project match; enqueued,,a61edaa2-6e3c-48cd-ac78-d6572753e764
legacy_title_match,MAD,.pdf,371633,Gemswell planta alta.pdf,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/Gemswell planta alta.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1a36a243-bba3-43c7-bce2-62d6cbb14b7c,
legacy_title_match,MAD,.pdf,391663,Gemswell planta baja.pdf,1. GEMSWELL VENTURES/7. Diseño/3. Planos Madrid/Gemswell planta baja.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,ce9eb7cf-2dcd-4985-b59d-ed178d1ddb84,
unsupported,MAD,.zip,132326268,231222_RENDERS METROPOLITAN LEISURE CITY BY DNA_MADRID (1).zip,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/231222_RENDERS METROPOLITAN LEISURE CITY BY DNA_MADRID (1).zip,unsupported extension .zip,,
unsupported,MAD,.jpg,31016356,Render Wave.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/Render Wave.jpg,unsupported extension .jpg,,
missing,MAD,.pdf,30674574,Render Wave.pdf,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/Render Wave.pdf,no source_hash or title/project match; enqueued,,952489e3-5484-428a-b744-4a43b47b3bb3
unsupported,MAD,.jpg,1967303,SET 10_100 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_100 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2075760,SET 10_91 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_91 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2383651,SET 10_92 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_92 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2214462,SET 10_93 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_93 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2164559,SET 10_95 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_95 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2192320,SET 10_96 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_96 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1910873,SET 10_97 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_97 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1934538,SET 10_99 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 10_99 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1791762,SET 2_13 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_13 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1917323,SET 2_14 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_14 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1940355,SET 2_15 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_15 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1943064,SET 2_16 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_16 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1814304,SET 2_17 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_17 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2118582,SET 2_18 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_18 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1858884,SET 2_19 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_19 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1882376,SET 2_20 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 2_20 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2163395,SET 3_21 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_21 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2011114,SET 3_22 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_22 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1958443,SET 3_23 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_23 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,1984602,SET 3_24 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_24 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2667275,SET 3_25 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_25 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2219169,SET 3_26 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_26 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2122244,SET 3_27 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_27 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2138732,SET 3_28 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_28 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2159308,SET 3_29 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_29 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2828808,SET 3_30 - Foto.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 3_30 - Foto.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2010949,SET 4_31 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 4_31 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2252167,SET 4_32 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 4_32 - Photo.jpg,unsupported extension .jpg,,
unsupported,MAD,.jpg,2127192,SET 4_33 - Photo.jpg,1. GEMSWELL VENTURES/7. Diseño/4. Renders Madrid/RENDERS DEF/SET 4_33 - Photo.jpg,unsupported extension .jpg,,
